Word,Level,Weight,Length,Start,End
Better Word Alignments with Supervised ITG Models,1,11.16747224976924,2,2010,2011
Strategic Lazy Incremental Copy Graph Unification,1,7.472001422663148,10,1990,1999
How To Encode Semantic Knowledge: A Method For Meaning Representation And Computer-Aided Acquisition,1,5.41647521070257,7,1992,1998
A Localized Prediction Model For Statistical Machine Translation,1,5.5294560738510015,3,2006,2008
Computing and Evaluating Syntactic Complexity Features for Automated Scoring of Spontaneous Non-Native Speech,1,4.422555969023781,2,2012,
The ICSI Meeting Recorder Dialog Act (MRDA) Corpus,1,4.31045701043813,3,2006,2008
Offline Strategies For Online Question Answering: Answering Questions Before They Are Asked,1,9.122557191092074,3,2004,2006
Creating And Querying Lexical Data Bases,1,4.605033032558916,5,1988,1992
Situations And Intervals,1,5.897209864868847,6,1987,1992
Incremental Translation Utilizing Constituent Boundary Patterns,1,6.03702443475399,7,1996,2002
Building A Large Annotated Corpus Of English: The Penn Treebank,1,44.03040725831758,7,1995,2001
Structural Ambiguity And Lexical Relations,1,44.72927218927623,10,1991,2000
Better Evaluation for Grammatical Error Correction,1,8.616488426483155,1,2013,
Principle-Based Parsing Without Overgeneration,1,4.056890907150407,15,1995,2009
Feature Logic With Disjunctive Unification,1,7.574003116888267,9,1991,1999
Attention Intentions And The Structure Of Discourse,1,119.15991381626219,15,1987,2001
Aspect Aspectual Class And The Temporal Structure Of Narrative,1,7.232514723492331,12,1988,1999
Decoding Algorithm In Statistical Machine Translation,1,7.70253249508538,7,1998,2004
A Framework For Robust Semantic Interpretation,1,6.383705645147969,7,2000,2006
A Stochastic Parts Program And Noun Phrase Parser For Unrestricted Text,1,108.20157518119923,13,1989,2001
A Conditional Random Field Word Segmenter for Sighan Bakeoff 2005,1,9.514562877015255,3,2008,2010
Senseval-3 Task: Automatic Labeling Of Semantic Roles,1,8.262801576630302,4,2005,2008
Discourse Obligations In Dialogue Processing,1,5.145716717134454,9,1995,2003
Integration Of Diverse Recognition Methodologies Through Reevaluation Of N-Best Sentence Hypotheses,1,7.209561128187306,7,1991,1997
A Class of Submodular Functions for Document Summarization,1,4.2349258722192396,1,2013,
*SEM 2012 Shared Task: Resolving the Scope and Focus of Negation,1,6.191924359415168,2,2012,
A Markov Logic Approach to Bio-Molecular Event Extraction,1,5.831837697880696,2,2010,2011
The Derivation Of A Grammatically Indexed Lexicon From The Longman Dictionary Of Contemporary English,1,4.371400901293768,19,1987,2005
Introduction To The Special Issue On Word Sense Disambiguation: The State Of The Art,1,18.683497994474042,6,1999,2004
Automatically Extracting And Representing Collocations For Language Generation,1,16.217148510797763,6,1991,1996
Using A Semantic Concordance For Sense Identification,1,11.172889977057913,5,1996,2000
Extraposition Grammars,1,15.624318800859344,16,1982,1997
Computational Lexicons: The Neat Examples And The Odd Exemplars,1,6.268044606290731,5,1993,1997
SemEval-2007 Task 19: Frame Semantic Structure Extraction,1,8.51411999043937,3,2008,2010
SRI International FASTUS System MUC-6 Test Results And Analysis,1,10.587200564466336,6,1996,2001
Guiding Semi-Supervision with Constraint-Driven Learning,1,6.382507545479045,5,2009,
SemEval-2010 Task 13: TempEval-2,1,10.114406653294742,2,2012,
Labeled Pseudo-Projective Dependency Parsing With Support Vector Machines,1,14.344237876726195,2,2007,2008
Conditional Descriptions In Functional Unification Grammar,1,3.8343659955970013,6,1989,1994
Parsing With Generative Models Of Predicate-Argument Structure,1,5.164630678973389,4,2004,2007
Limited Attention And Discourse Structure,1,6.314071238903175,6,1997,2002
Web-Scale Features for Full-Scale Parsing,1,5.056287751874648,2,2012,
Alignment Of Shared Forests For Bilingual Corpora,1,6.269771126481934,9,1997,2005
A CSR-NL Interface Specification Version 1.51,1,3.9990019540407014,3,1990,1992
Exemplar-Based Word Sense Disambiguation: Some Recent Improvements,1,7.249642960647377,8,1997,2004
Assigning Intonational Features In Synthesized Spoken Directions,1,4.010875994408334,7,1994,2000
An Improved Chinese Word Segmentation System With Conditional Random Field,1,4.5198302299194335,3,2008,2010
Towards Robust Context-Sensitive Sentence Alignment For Monolingual Corpora,1,4.061371145133457,4,2010,
Ontological Promiscuity,1,12.996049766838007,13,1986,1998
Jointly Identifying Temporal Relations with Markov Logic,1,4.996765620043156,2,2012,
Limitations Of Co-Training For Natural Language Learning From Large Datasets,1,7.289945227986102,8,2002,2009
A Tripartite Plan-Based Model Of Dialogue,1,10.636530463110518,9,1992,2000
Development And Use Of A Gold-Standard Data Set For Subjectivity Classifications,1,4.087079808124943,4,2001,2004
Syntactic Constraints on Paraphrases Extracted from Parallel Corpora,1,9.954093466735753,3,2011,
Characterizing the Errors of Data-Driven Dependency Parsing Models,1,7.18562857638163,4,2008,2011
Automatically Learning Source-side Reordering Rules for Large Scale Machine Translation,1,6.7520336937745995,3,2011,
Batch Tuning Strategies for Statistical Machine Translation,1,15.447662544735508,1,2013,
A Logic For Semantic Interpretation,1,5.926161469373326,11,1990,2000
An Efficient Implementation Of The Head-Corner Parser,1,5.037814309845018,7,1997,2003
Espresso: Leveraging Generic Patterns For Automatically Harvesting Semantic Relations,1,8.991384379411686,4,2008,2011
Preference Semantics Ill-Formedness And Metaphor,1,7.19502693477048,10,1985,1994
Automated Translation At Grenoble University,1,7.827533448811786,11,1986,1996
Graded Word Sense Assignment,1,4.281554723516407,3,2011,
Evaluation Techniques For Automatic Semantic Extraction: Comparing Syntactic And Window Based Approaches,1,4.811366513034439,7,1998,2004
Support or Oppose? Classifying Positions in Online Debates from Reply Activities and Opinion Expressions,1,4.264031802269959,3,2011,
Deriving Transfer Rules from Dominance-Preserving Alignments,1,3.834545840869369,5,2000,2004
Efficient Support Vector Classifiers For Named Entity Recognition,1,4.606393755370448,4,2002,2005
Meteor 1.3: Automatic Metric for Reliable Optimization and Evaluation of Machine Translation Systems,1,13.27137594168961,2,2012,
Forest Rescoring: Faster Decoding with Integrated Language Models,1,13.192646828095071,3,2009,2011
Linear Segmentation And Segment Significance,1,7.335464774564242,6,1998,2003
An Empirically Based System For Processing Definite Descriptions,1,6.85208405547645,8,2001,2008
Structural Non-Correspondence In Translation,1,5.3537978253392735,8,1991,1998
Sentence Planning As Description Using Tree Adjoining Grammar,1,10.227269719902079,6,1998,2003
Functional Unification Grammar: A Formalism For Machine Translation,1,16.335342280697336,14,1985,1998
Cascaded Markov Models,1,4.7671555537646295,6,2000,2005
Improvements In Phrase-Based Statistical Machine Translation,1,16.138117845537124,5,2005,2009
An Evaluation Exercise For Word Alignment,1,13.654136134321963,4,2004,2007
A Simple Pattern-Matching Algorithm For Recovering Empty Nodes And Their Antecedents,1,10.680524512551699,5,2003,2007
Parsing The WSJ Using CCG And Log-Linear Models,1,14.03024914366178,5,2004,2008
A Three-Level Model For Plan Exploration,1,4.531179999746486,9,1992,2000
A Statistical Parser For Czech,1,10.786038412764357,6,2001,2006
Statistical Machine Translation With Scarce Resources Using Morpho-Syntactic Information,1,10.289124206215261,4,2005,2008
Towards A Self-Extending Lexicon,1,4.565230559004439,7,1986,1992
Large Scale Acquisition of Paraphrases for Learning Surface Patterns,1,5.86116105128424,3,2011,
Improved Part-of-Speech Tagging for Online Conversational Text with Word Clusters,1,6.023479722124719,1,2013,
Deep Syntactic Processing By Combining Shallow Methods,1,3.963541943535632,4,2004,2007
A New Statistical Parser Based On Bigram Lexical Dependencies,1,45.26319931139509,9,1997,2005
cdec: A Decoder Alignment and Learning Framework for Finite-State and Context-Free Translation Models,1,16.370952953284814,3,2011,
Comparing Reordering Constraints for SMT Using Efficient BLEU Oracle Computation,1,4.168671657966929,2,2008,2009
Semantic Role Labeling Using Dependency Trees,1,7.817476938171408,3,2007,2009
Functional Centering Grounding Referential Coherence In Information Structure,1,12.483375022117931,7,1999,2005
A Comparison of Vector-based Representations for Semantic Composition,1,7.666572165381705,1,2013,
Shallow Semantic Parsing Of Chinese,1,5.018199365000081,5,2005,2009
One-Level Phonology: Autosegmental Representations And Rules As Finite Automata,1,5.564880925015146,7,1994,2000
Manual And Automatic Evaluation Of Machine Translation Between European Languages,1,12.741155245054564,3,2007,2009
An Empirical Evaluation Of Knowledge Sources And Learning Algorithms For Word Sense Disambiguation,1,12.418400986914278,5,2004,2008
Using Lexicalized Tags For Machine Translation,1,9.49110041346232,11,1990,2000
Instance Based Learning With Automatic Feature Selection Applied To Word Sense Disambiguation,1,4.355122308616357,2,2004,2005
Transformation-Based-Error-Driven Learning And Natural Language Processing: A Case Study In Part-Of-Speech Tagging,1,58.02863345572303,8,1998,2005
Using a maximum entropy model to build segmentation lattices for MT,1,7.260469343032408,4,2010,
Extracting Opinions Opinion Holders And Topics Expressed In Online News Media Text,1,5.915193777182202,2,2010,2011
Tense Trees As The Fine Structure Of Discourse,1,5.699997077234813,14,1993,2006
Studies In Part Of Speech Labelling,1,10.030944482574728,6,1991,1996
Accurate Methods For The Statistics Of Surprise And Coincidence,1,28.182763258188196,11,1994,2004
Translating Named Entities Using Monolingual And Bilingual Resources,1,6.127550314424441,7,2003,2009
A Prosodic Analysis Of Discourse Segments In Direction-Giving Monologues,1,8.730672521532354,12,1996,2007
Compositional Semantics In Verbmobil,1,7.917486094790286,5,1996,2000
Unsupervised Learning Of Field Segmentation Models For Information Extraction,1,5.315878373776702,4,2006,2009
Bidirectional Inference With The Easiest-First Strategy For Tagging Sequence Data,1,4.839279168903248,2,2007,2008
Semantic Acquisition In TELL: A Transportable User-Customized Natural Language Processor,1,6.1375771919519915,3,1987,1989
Sentence Fusion For Multidocument News Summarization,1,5.197410371657985,4,2008,2011
Training And Scaling Preference Functions For Disambiguation,1,6.530916404981351,7,1994,2000
Serial Combination Of Rules And Statistics: A Case Study In Czech Tagging,1,4.656762533638485,7,2002,2008
Improved Hidden Markov Modeling For Speaker-Independent Continuous Speech Recognition,1,5.332154769103051,3,1990,1992
Two-Phase Biomedical NE Recognition Based On SVMs,1,5.398922784768699,4,2004,2007
Learning 5000 Relational Extractors,1,4.1244677242197625,3,2011,
The (Ca)T Framework In EUROTRA: A Theoretically Committed Notation For MT,1,7.951744239567918,10,1987,1996
Supervised Models for Coreference Resolution,1,6.479076962290899,3,2011,
Hunting Elusive Metaphors Using Lexical Resources,1,4.456594776758097,1,2013,
Manual And Automatic Evaluation Of Summaries,1,4.191465990118513,2,2003,2004
A Computational Model Of The Semantics Of Tense And Aspect,1,8.42257588949196,13,1988,2000
A Hierarchical Phrase-Based Model For Statistical Machine Translation,1,25.346635583280534,4,2006,2009
Feature Forest Models for Probabilistic HPSG Parsing,1,4.865556280521545,5,2009,
Collective Information Extraction With Relational Markov Networks,1,4.168604548764157,5,2005,2009
Learning to Follow Navigational Directions,1,4.974840603079919,3,2011,
TIPSem (English and Spanish): Evaluating CRFs and Semantic Roles in TempEval-2,1,4.089320730655185,1,2013,
Part-Of-Speech Tagging In Context,1,5.651081351291,4,2007,2010
A Computational Theory Of Goal-Directed Style In Syntax,1,3.8540543834546597,4,1993,1996
Generalized Inference With Multiple Semantic Role Labeling Systems,1,7.9875173003256625,5,2005,2009
Fast Unsupervised Incremental Parsing,1,7.891074076281485,3,2009,2011
Recovery Strategies For Parsing Extragrammatical Language,1,20.90025609609309,14,1984,1997
A Flexible Interface For Linking Applications To Penman's Sentence Generator,1,9.693225908979601,14,1989,2002
Noun-Phrase Co-occurrence Statistics for Semi-Automatic Semantic Lexicon Construction,1,9.255333357561462,6,1999,2004
Finite-State Multimodal Parsing And Understanding,1,4.717670091947219,7,2000,2006
Unsupervised Discovery of Generic Relationships Using Pattern Clusters and its Evaluation by Automatically Generated SAT Analogy Questions,1,6.288706806477311,2,2009,2010
Multilingual Authoring using Feedback Texts,1,8.026474959463494,8,1998,2005
Preference Semantics For Message Understanding,1,6.568201080940078,4,1990,1993
Understanding the Value of Features for Coreference Resolution,1,6.199557537356649,4,2010,
Bayesian Unsupervised Word Segmentation with Nested Pitman-Yor Language Modeling,1,4.626145080979551,4,2010,
Multipath Translation Lexicon Induction Via Bridge Languages,1,4.309672993792622,6,2002,2007
A Constructive View Of GPSG Or How To Make It Work,1,4.665568850351696,3,1990,1992
Augmenting A Hidden Markov Model For Phrase-Dependent Word Tagging,1,5.288672696698333,3,1991,1993
Expressing Implicit Semantic Relations Without Supervision,1,5.585239600039973,4,2007,2010
DARPA ATIS Test Results June 1990,1,4.498037881523101,5,1990,1994
Semantic Taxonomy Induction From Heterogenous Evidence,1,9.09704864028988,5,2007,2011
The Kappa Statistic: A Second Look,1,5.808770320974225,4,2005,2008
Bitext Maps And Alignment Via Pattern Recognition,1,4.5156622019889925,6,2000,2005
Painless Unsupervised Learning with Features,1,11.427025957320613,3,2011,
Recognizing Referential Links: An Information Extraction Perspective,1,8.052087111412554,7,1999,2005
Dynamic Strategy Selection In Flexible Parsing,1,3.952226322526192,10,1982,1991
Category Cooccurrence Restrictions And The Elimination Of Metarules,1,4.586587983838548,6,1987,1992
Advances In Domain Independent Linear Text Segmentation,1,6.767300393835022,8,2001,2008
Named Entity Recognition: A Maximum Entropy Approach Using Global Information,1,5.719509224895395,5,2002,2006
Sentence Compression Beyond Word Deletion,1,4.573895497221118,5,2009,
Unification Of Disjunctive Feature Descriptions,1,8.182602897953464,7,1988,1994
Automatic Generation Of On-Line Documentation In The IDAS Project,1,4.0108759944083365,7,1994,2000
Automatic Acquisition Of A Large Sub Categorization Dictionary From Corpora,1,12.664743849976121,9,1994,2002
A Comparison Of Alignment Models For Statistical Machine Translation,1,10.866560441916318,6,2000,2005
A Relaxation Method For Understanding Speech Utterances,1,3.9864361556739225,2,1992,1993
Scaling Web-Based Acquisition Of Entailment Relations,1,10.235402832247381,5,2005,2009
Centering: A Parametric Theory And Its Instantiations,1,4.090566162127434,3,2004,2006
Sparsity in Dependency Grammar Induction,1,4.1244677242197625,3,2011,
Word Alignment Via Quadratic Assignment,1,4.111993201221717,5,2007,2011
Building A Large-Scale Annotated Chinese Corpus,1,8.339520755290836,4,2004,2007
Reduced Channel Dependence For Speech Recognition,1,3.9442619837422743,3,1992,1994
Automatic Detection Of Discourse Structure By Checking Surface Information In Sentences,1,5.243119361901254,6,1996,2001
Text-Translation Alignment,1,15.04873735831516,14,1993,2006
An Error-Driven Word-Character Hybrid Model for Joint Chinese Word Segmentation and POS Tagging,1,6.5746922884123205,4,2010,
The NYU System For MUC-6 Or Where's The Syntax?,1,13.01381583376581,7,1996,2002
A Question Answering System Supported By Information Extraction,1,6.228269486752674,3,2001,2003
Annotating Discourse Connectives And Their Arguments,1,4.701689937526595,5,2004,2008
langid.py: An Off-the-shelf Language Identification Tool,1,4.928162209799619,1,2013,
Knowledge Sources For Word-Level Translation Models,1,4.009349582831961,4,2002,2005
A Program For Aligning Sentences In Bilingual Corpora,1,36.4166242700481,12,1992,2003
Integrating Graph-Based and Transition-Based Dependency Parsers,1,10.47789471550881,5,2009,
Joint Word Segmentation and POS Tagging Using a Single Perceptron,1,4.700726974969883,4,2010,
Introduction To The CoNLL-2001 Shared Task: Clause Identification,1,4.527584208481164,4,2003,2006
From English To Logic: Context-Free Computation Of Conventional Logical Translation,1,9.717622027042733,10,1983,1992
PHRED: A Generator For Natural Language Interfaces,1,8.184243610447501,12,1986,1997
How To Invert A Natural Language Parser Into An Efficient Generator: An Algorithm For Logic Grammars,1,4.55295697395367,4,1991,1994
Introduction To The CoNLL-2003 Shared Task: Language-Independent Named Entity Recognition,1,11.126943543970393,6,2004,2009
Building A Sense Tagged Corpus With Open Mind Word Expert,1,6.502550638541062,4,2004,2007
Never Look Back: An Alternative to Centering,1,14.532022836703637,6,1999,2004
PHRAN - A Knowledge-Based Natural Language Understander,1,5.873855700755336,15,1983,1997
Transfer And MT Modularity,1,5.948451516318056,11,1987,1997
Fast Methods For Kernel-Based Text Analysis,1,5.094047260835284,6,2004,2009
AnCora: Multilevel Annotated Corpora for Catalan and Spanish,1,10.320127493989741,1,2009,2009
Jane: Open Source Hierarchical Translation Extended with Reordering and Lexicon Models,1,4.264031802269962,3,2011,
On Coreference Resolution Performance Metrics,1,7.522310445704456,4,2008,2011
Topic Models for Word Sense Disambiguation and Token-Based Idiom Detection,1,4.264031802269959,3,2011,
Aligning Sentences In Bilingual Corpora Using Lexical Information,1,13.259084097365138,9,1994,2002
An Empirical Study of Semi-supervised Structured Conditional Models for Dependency Parsing,1,5.113243169076342,4,2010,
Semeval-2012 Task 8: Cross-lingual Textual Entailment for Content Synchronization,1,5.749563722452545,2,2012,
Improving Unsupervised Dependency Parsing with Richer Contexts and Smoothing,1,7.516084023218351,4,2010,
A General Framework For Distributional Similarity,1,4.572306933066331,2,2004,2005
A Maximum Entropy Approach To Natural Language Processing,1,41.84047332137638,8,2000,2007
A Model-Theoretic Coreference Scoring Scheme,1,5.245231069205868,6,1998,2003
Identifying Semantic Roles Using Combinatory Categorial Grammar,1,8.950013907985284,2,2004,2005
Unsupervised Modeling of Twitter Conversations,1,7.86584693353163,3,2011,
Near-Synonymy And Lexical Choice,1,4.881607285639533,5,2002,2006
Polynomial Time And Space Shift-Reduce Parsing Of Arbitrary Context-Free Grammars,1,5.846657834284224,4,1993,1996
An Open-Source Environment For Compiling Typed Unification Grammars Into Speech Recognisers,1,4.263078916860051,4,2003,2006
Boosting Applied To Tagging And PP Attachment,1,7.068134784863673,6,2000,2005
A Plan-Based Analysis Of Indirect Speech Act,1,14.441152071820582,18,1982,1999
Statistical Machine Translation By Parsing,1,10.478245193599683,5,2005,2009
Word Reordering And A Dynamic Programming Beam Search Algorithm For Statistical Machine Translation,1,4.311186775134808,4,2003,2006
Empirical Study Of Predictive Powers Of Simple Attachment Schemes For Post-Modifier Prepositional Phrases,1,9.28716763764732,9,1990,1998
Disambiguation Of Super Parts Of Speech (Or Supertags): Almost Parsing,1,10.515288260529447,10,1994,2003
Chasing the ghost: recovering empty categories in the Chinese Treebank,1,3.9086420649328044,3,2011,
Automatic Labeling Of Semantic Roles,1,57.33969018106346,4,2003,2006
Temporal Centering,1,5.947728825869296,6,1994,1999
MUC-7 Coreference Task Definition (Version 3.0),1,5.793341111905958,7,1999,2005
Structural Ambiguity And Conceptual Relations,1,7.272604107462863,5,1994,1998
Feature Structures Based Tree Adjoining Grammars,1,6.881809156455571,9,1988,1996
Introduction To The CoNLL-2002 Shared Task: Language-Independent Named Entity Recognition,1,6.175191349459026,4,2003,2006
Coreference Resolution Using Competition Learning Approach,1,6.777764967632903,7,2004,2010
Recognizing Speculative Language in Biomedical Research Articles: A Linguistically Motivated Perspective,1,6.641316118308655,1,2010,2010
The Acquisition Of Lexical Knowledge From Combined Machine-Readable Dictionary Sources,1,5.238655809519898,9,1993,2001
Introduction To The CoNLL-2000 Shared Task: Chunking,1,18.567077527679267,7,2001,2007
Word Alignment For Languages With Scarce Resources,1,4.059849815238062,2,2006,2007
Online Generation of Locality Sensitive Hash Signatures,1,4.817723877709945,3,2011,
DATR: A Language For Lexical Knowledge Representation,1,4.085852609049708,9,1998,2006
Cues And Control In Expert-Client Dialogues,1,9.481346137487826,13,1989,2001
Robust PCFG-Based Generation Using Automatically Acquired LFG Approximations,1,4.891933901621659,4,2007,2010
Bayesian Query-Focused Summarization,1,5.526812536315818,2,2010,2011
Improved Statistical Machine Translation Using Paraphrases,1,6.686849513781522,5,2007,2011
Comparing A Linguistic And A Stochastic Tagger,1,5.939736410964718,7,1998,2004
Detecting Verbal Participation in Diathesis Alternations,1,4.118554276633569,4,1999,2002
The Application Of Two-Level Morphology To Non-Concatenative German Morphology,1,6.154029292553743,10,1991,2000
Faster and Smaller N-Gram Language Models,1,5.056287751874647,2,2012,
Donnellan's Distinction And A Computational Model Of Reference,1,5.637904169092812,14,1987,2000
Investigating Regular Sense Extensions based on Intersective Levin Classes,1,9.266826638367196,6,1999,2004
Lexical Semantic Techniques For Corpus Analysis,1,10.71126763108012,13,1993,2005
Flexible Text Segmentation With Structured Multilabel Classification,1,4.21137520728143,4,2006,2009
A Classifier-Based Parser With Linear Run-Time Complexity,1,7.261291996044283,3,2006,2008
On The Semantic Interpretation Of Nominals,1,6.922069438182074,6,1989,1994
Learning Class-To-Class Selectional Preferences,1,3.9634271047288716,7,2002,2008
The N-Best Algorithm: Efficient Procedure For Finding Top N Sentence Hypotheses,1,7.875881421771655,11,1989,1999
Joint Determination of Anaphoricity and Coreference Resolution using Integer Programming,1,8.040108837909703,6,2008,
Lexicalized Stochastic Modeling Of Constraint-Based Grammars Using Log-Linear Measures And EM Training,1,6.8765871926171975,6,2002,2007
Distributed Training Strategies for the Structured Perceptron,1,5.690071318461462,2,2012,
Anaphora Resolution Of Japanese Zero Pronouns With Deictic Reference,1,4.343532942709308,6,1997,2002
Building Deep Dependency Structures Using A Wide-Coverage CCG Parser,1,6.367703737024694,3,2002,2004
Jointly Learning to Extract and Compress,1,6.134413262610677,1,2013,
Syntactic Features For Evaluation Of Machine Translation,1,4.958528958840354,2,2007,2008
Toward Memory-Based Translation,1,23.39784373601641,13,1991,2003
A Statistical Approach To Language Translation,1,8.601089298593628,9,1990,1998
Fast Cheap and Creative: Evaluating Translation Quality Using Amazon’s Mechanical Turk,1,18.493277885596548,2,2010,2011
A Syntax-Driven Bracketing Model for Phrase-Based Translation,1,3.845804131330482,1,2010,2010
An Integrated Understander,1,8.010214907722224,14,1982,1995
Learning Word-Class Lattices for Definition and Hypernym Extraction,1,4.171623374309582,2,2012,
Stochastic Gradient Descent Training for L1-regularized Log-linear Models with Cumulative Penalty,1,3.8955463337407847,4,2010,
Edit Detection And Parsing For Transcribed Speech,1,3.9285981664864797,5,2002,2006
Finite-State Approximation Of Phrase Structure Grammars,1,6.061511274778921,10,1992,2001
Structural Matching Of Parallel Texts,1,14.704349364280377,12,1993,2004
Effective Use Of WordNet Semantics Via Kernel-Based Learning,1,3.978741287782567,3,2009,2011
Semi-Supervised Frame-Semantic Parsing for Unknown Predicates,1,3.9802447685726348,2,2012,
Contextual Dependencies In Unsupervised Word Segmentation,1,6.073611621645755,3,2008,2010
A Procedure For Quantitatively Comparing The Syntactic Coverage Of English Grammars,1,14.56668720458353,6,1992,1997
Planning Coherent Multisentential Text,1,18.489981384289393,7,1989,1995
Towards A Simple And Accurate Statistical Approach To Learning Translation Relationships Among Words,1,4.254986201816313,5,2001,2005
Tree-To-String Alignment Template For Statistical Machine Translation,1,11.777966760660494,4,2008,2011
Knowledge-Based Weak Supervision for Information Extraction of Overlapping Relations,1,9.288794941590128,2,2012,
Japanese Dependency Structure Analysis Based On Support Vector Machines,1,7.224727916649421,6,2001,2006
A Phrase-Based Statistical Model For SMS Text Normalization,1,4.0312238019961955,3,2011,
Evaluation Challenges In Large-Scale Document Summarization,1,4.331718591357131,1,2004,2004
Using Suffix Arrays To Compute Term Frequency And Document Frequency For All Substrings In A Corpus,1,3.9073491710258095,6,2000,2005
Collecting Highly Parallel Data for Paraphrase Evaluation,1,7.519080435298687,2,2012,
An Algebra For Semantic Construction In Constraint-Based Grammars,1,8.201548560012538,4,2002,2005
Improving generative statistical parsing with semi-supervised word clustering,1,3.8955463337407816,4,2010,
Automatic Acquisition Of Hyponyms From Large Text Corpora,1,11.642407537531103,4,2006,2009
Word-Level Confidence Estimation for Machine Translation,1,3.866569484404006,3,2009,2011
Enriching The Output Of A Parser Using Memory-Based Learning,1,4.236530698587006,3,2005,2007
A Simple and Effective Hierarchical Phrase Reordering Model,1,10.829306199709862,4,2010,
Practical Issues In Automatic Documentation Generation,1,6.648260358198389,11,1995,2005
Shallow Parsing With Conditional Random Fields,1,25.494693169975292,5,2004,2008
A Problem For RST: The Need For Multi-Level Discourse Analysis,1,22.803866602467906,8,1993,2000
Determining Term Subjectivity And Term Orientation For Opinion Mining,1,6.161095983629421,4,2007,2010
Novel Reordering Approaches In Phrase-Based Statistical Machine Translation,1,4.903450015515326,4,2005,2008
Accurate Information Extraction From Research Papers Using Conditional Random Fields,1,7.9666932127038,5,2004,2008
From Grammar To Lexicon: Unsupervised Learning Of Lexical Syntax,1,12.950976666059649,9,1994,2002
Bridging SMT and TM with Translation Recommendation,1,4.171623374309577,2,2012,
Parser Combination By Reparsing,1,4.094619458672739,4,2007,2010
Grammatical Machine Translation,1,4.3233433219100394,3,2006,2008
UMASS/HUGHES: Description Of The CIRCUS System Used For MUC-5,1,4.581107189287858,8,1994,2001
Probabilistic Disambiguation Models For Wide-Coverage HPSG Parsing,1,7.606347871883853,5,2005,2009
Forest Reranking: Discriminative Parsing with Non-Local Features,1,11.214611965736514,5,2009,
Enhanced Sentiment Learning Using Twitter Hashtags and Smileys,1,10.88453135833214,1,2013,
Semi-Automatic Recognition of Noun Modifier Relationships,1,4.265646531735165,7,2002,2008
A Binding Rule For Government-Binding Parsing,1,5.649811544327484,13,1990,2002
A Practical Approach To Multiple Default Inheritance For Unification-Based Lexicons,1,5.895550898110231,8,1992,1999
Personalizing PageRank for Word Sense Disambiguation,1,9.498287566117273,4,2010,
Experiments With A Powerful Parser,1,4.782301324373794,20,1981,2000
Inducing Sentence Structure from Parallel Corpora for Reordering,1,4.422555969023781,2,2012,
Unsupervised Morphological Segmentation with Log-Linear Models,1,4.146475827803092,4,2010,
A Non-Projective Dependency Parser,1,14.638834978512119,8,1997,2004
Improving Statistical MT Through Morphological Analysis,1,7.252108976231961,3,2006,2008
HOO 2012: A Report on the Preposition and Determiner Error Correction Shared Task,1,6.634297356851698,2,2012,
Domain Adaptation for Statistical Machine Translation with Domain Dictionary and Monolingual Corpora,1,3.861083717268853,2,2012,
Types In Functional Unification Grammars,1,4.109027643473261,9,1990,1998
Noun Phrase Analysis In Large Unrestricted Text For Information Retrieval,1,3.868806642601785,6,1997,2002
Reversible Unification Based Machine Translation,1,8.092842696308537,2,1991,1992
Large-Scale Named Entity Disambiguation Based on Wikipedia Data,1,6.339764161701521,3,2011,
Modeling Sentences in the Latent Space,1,4.422555969023781,2,2012,
An Empirical Model Of Multiword Expression Decomposability,1,4.549405022553642,4,2004,2007
CoNLL-2011 Shared Task: Modeling Unrestricted Coreference in OntoNotes,1,15.285964257852356,3,2011,
Classifying The Semantic Relations In Noun Compounds Via A Domain-Specific Lexical Hierarchy,1,6.2195184255187055,5,2005,2009
Transition-based Dependency Parsing with Rich Non-local Features,1,13.403871726065965,2,2012,
Continuous Space Translation Models with Neural Networks,1,5.307215445427928,2,2012,
Empirical Studies On The Disambiguation Of Cue Phrases,1,13.986844777107647,9,1993,2001
Combining Distributional And Morphological Information For Part Of Speech Induction,1,5.0435342331084865,4,2008,2011
A Maximum Entropy Approach To Identifying Sentence Boundaries,1,13.584026793745377,8,1998,2005
A General Abstract Model of Incremental Dialogue Processing,1,5.056287751874651,2,2012,
A Lexical Functional Grammar System In Prolog,1,4.2997882789233675,9,1988,1996
A Stochastic Finite-State Word-Segmentation Algorithm For Chinese,1,15.740255764458352,9,1995,2003
Intention-Based Segmentation: Human Reliability And Correlation With Linguistic Cues,1,9.402563827357287,6,1993,1998
A Proposal For SLS Evaluation,1,3.999001954040702,3,1990,1992
Arabic Morphological Tagging Diacritization and Lemmatization Using Lexeme Models and Feature Ranking,1,4.299077111357358,3,2011,
Reranking And Self-Training For Parser Adaptation,1,10.704180494985986,4,2007,2010
Fully Unsupervised Discovery of Concept-Specific Relationships by Web Mining,1,8.81888126873878,3,2008,2010
Frustratingly Hard Domain Adaptation for Dependency Parsing,1,4.131484581224556,3,2008,2010
The S-Space Package: An Open Source Package for Word Space Models,1,4.974840603079926,3,2011,
Forest-based Translation Rule Extraction,1,7.354064679763026,3,2009,2011
Recognizing Contextual Polarity In Phrase-Level Sentiment Analysis,1,14.460743610665656,2,2010,2011
A Dynamic Language Model For Speech Recognition,1,5.299445394103724,6,1992,1997
Subjectivity Word Sense Disambiguation,1,3.845804131330482,1,2010,2010
Speed And Accuracy In Shallow And Deep Stochastic Parsing,1,11.34770740271621,4,2004,2007
